,label,时间,原始重量,稳定重量,轴重,su_ad,wpu_x,wpu_y,wpu_z,su_x,su_y,su_z,原始重量_diff,稳定重量_diff,轴重_diff,su_ad_diff,wpu_x_diff,wpu_y_diff,wpu_z_diff,su_x_diff,su_y_diff,su_z_diff,轨迹时间,速度,估计重量,原始重量加速度,稳定重量加速度,原始重量加速度_二阶,稳定重量加速度_二阶
15819,0,2023-12-17 23:24:29,-9385,0,-9485,33620,11976,-1332,77942,3411,236,86467,45,0,23,-2,12,6,-11,0,-5,5,2023-12-17 23:28:43,0,0,0.5583333333333333,0.0,-0.009236111111111112,0.0
15820,0,2023-12-17 23:24:32,-9597,0,-9385,33611,11966,-1328,77953,3411,241,86467,-212,0,100,-9,-10,4,11,0,5,0,2023-12-17 23:28:43,0,0,-1.116666666666667,0.0,-0.04180555555555555,0.0
15821,0,2023-12-17 23:24:35,-9797,0,-9541,33625,11960,-1340,77958,3416,241,86462,-200,0,-156,14,-6,-12,5,5,0,-5,2023-12-17 23:28:43,0,0,-3.058333333333333,0.0,-0.04166666666666666,0.0
15822,0,2023-12-17 23:24:38,-9686,0,-9719,33641,11976,-1363,77939,3411,247,86467,111,0,-178,16,16,-23,-19,-5,6,5,2023-12-17 23:28:43,0,0,-0.65,0.0,-0.003888888888888889,0.0
15823,0,2023-12-17 23:24:40,-9552,0,-9508,33622,11974,-1344,77943,3416,247,86462,134,0,211,-19,-2,19,4,5,0,-5,2023-12-17 23:28:43,0,0,0.7416666666666667,0.0,0.008333333333333333,0.0
15824,0,2023-12-17 23:24:43,-9385,0,-9419,33614,11964,-1336,77954,3411,247,86467,167,0,89,-8,-10,8,11,-5,0,5,2023-12-17 23:28:43,0,0,1.675,0.0,0.01243055555555556,0.0
15825,0,2023-12-17 23:24:46,-9508,0,-9263,33600,11972,-1324,77948,3411,247,86462,-123,0,156,-14,8,12,-6,0,0,-5,2023-12-17 23:28:43,0,0,1.291666666666667,0.0,0.01770833333333333,0.0
15826,0,2023-12-17 23:24:50,-9485,0,-9697,33639,11973,-1344,77944,3416,230,86462,23,0,-434,39,1,-20,-4,5,-17,0,2023-12-17 23:28:43,0,0,1.391666666666667,0.0,0.01618055555555556,0.0
15827,0,2023-12-17 23:24:53,-9675,0,-9652,33635,11973,-1351,77943,3405,241,86473,-190,0,45,-4,0,-7,-1,-11,11,11,2023-12-17 23:28:43,0,0,-1.208333333333333,0.0,-0.01930555555555555,0.0
15828,0,2023-12-17 23:24:56,-9485,0,-9508,33622,11969,-1344,77949,3411,247,86467,190,0,144,-13,-4,7,6,6,6,-6,2023-12-17 23:28:43,0,0,-0.4583333333333333,0.0,-0.003819444444444444,0.0
15829,0,2023-12-17 23:24:59,-9516,0,-9552,33626,11960,-1348,77956,3405,247,86473,-31,0,-44,4,-9,-4,7,-6,0,6,2023-12-17 23:28:43,0,0,0.3916666666666667,0.0,0.007916666666666666,0.0
15830,0,2023-12-17 23:25:02,-9764,0,-9586,33629,11966,-1345,77951,3416,241,86462,-248,0,-34,3,6,3,-5,11,-6,-11,2023-12-17 23:28:43,0,0,-3.433333333333333,0.0,-0.05409722222222222,0.0
15831,0,2023-12-17 23:25:04,-9775,0,-9730,33642,11954,-1358,77961,3416,241,86462,-11,0,-144,13,-12,-13,10,0,0,0,2023-12-17 23:28:43,0,0,-1.575,0.0,-0.005347222222222222,0.0
15832,0,2023-12-17 23:25:07,-9630,0,-9541,33625,11974,-1341,77943,3405,241,86473,145,0,189,-17,20,17,-18,-11,0,11,2023-12-17 23:28:43,0,0,0.09166666666666666,0.0,-0.006180555555555555,0.0
15833,0,2023-12-17 23:25:10,-9619,0,-9563,33627,11951,-1343,77966,3411,241,86462,11,0,-22,2,-23,-2,23,6,0,-11,2023-12-17 23:28:43,0,0,-0.7416666666666667,0.0,-0.01541666666666667,0.0
15834,0,2023-12-17 23:25:14,-9374,0,-9285,33602,11952,-1330,77967,3405,252,86473,245,0,278,-25,1,13,1,-6,11,11,2023-12-17 23:28:43,0,0,1.858333333333333,0.0,0.02013888888888889,0.0
15835,0,2023-12-17 23:25:17,-9352,0,-9430,33615,11969,-1337,77950,3405,247,86467,22,0,-145,13,17,-7,-17,0,-5,-6,2023-12-17 23:28:43,0,0,0.5583333333333333,0.0,-0.007916666666666666,0.0
15836,0,2023-12-17 23:25:20,-9352,0,-9563,33627,11967,-1349,77950,3411,247,86467,0,0,-133,12,-2,-12,0,6,0,0,2023-12-17 23:28:43,0,0,2.875,0.0,0.02472222222222222,0.0
15837,0,2023-12-17 23:25:23,-9619,0,-9496,33621,11966,-1332,77953,3416,236,86462,-267,0,67,-6,-1,17,3,5,-11,-5,2023-12-17 23:28:43,0,0,-0.275,0.0,-0.01923611111111111,0.0
15838,0,2023-12-17 23:25:26,-9619,0,-9619,33632,11960,-1348,77956,3416,241,86462,0,0,-123,11,-6,-16,3,0,5,0,2023-12-17 23:28:43,0,0,-2.875,0.0,-0.04479166666666667,0.0
15839,0,2023-12-17 23:25:28,-9730,0,-9775,33646,11968,-1357,77947,3411,236,86467,-111,0,-156,14,8,-9,-9,-5,-5,5,2023-12-17 23:28:43,0,0,-1.666666666666667,0.0,-0.02395833333333333,0.0
15840,0,2023-12-17 23:25:31,-9697,0,-9697,33639,11958,-1350,77958,3411,236,86467,33,0,78,-7,-10,7,11,0,0,0,2023-12-17 23:28:43,0,0,-1.391666666666667,0.0,-0.009236111111111112,0.0
15841,0,2023-12-17 23:25:34,-9630,0,-9708,33640,11965,-1345,77952,3411,230,86467,67,0,-11,1,7,5,-6,0,-6,0,2023-12-17 23:28:43,0,0,-0.65,0.0,-0.01472222222222222,0.0
15842,0,2023-12-17 23:25:38,-9474,0,-9663,33636,11972,-1347,77945,3416,236,86462,156,0,45,-4,7,-2,-7,5,6,-5,2023-12-17 23:28:43,0,0,0.5583333333333333,0.0,0.013125,0.0
15843,0,2023-12-17 23:25:41,-9797,0,-9875,33655,11974,-1360,77941,3416,230,86462,-323,0,-212,19,2,-13,-4,0,-6,0,2023-12-17 23:28:43,0,0,-1.016666666666667,0.0,0.01090277777777778,0.0
15844,0,2023-12-17 23:25:44,-9908,0,-9786,33647,11960,-1352,77956,3416,230,86462,-111,0,89,-8,-14,8,15,0,0,0,2023-12-17 23:28:43,0,0,-2.5,0.0,-0.02006944444444444,0.0
15845,0,2023-12-17 23:25:47,-9675,0,-9853,33653,11962,-1369,77953,3416,241,86462,233,0,-67,6,2,-17,-3,0,11,0,2023-12-17 23:28:43,0,0,-0.7416666666666667,0.0,-0.023125,0.0
15846,0,2023-12-17 23:25:50,-9630,0,-9508,33622,11956,-1343,77961,3400,247,86473,45,0,345,-31,-6,26,8,-16,6,11,2023-12-17 23:28:43,0,0,-0.4666666666666667,0.0,-0.01319444444444445,0.0
15847,0,2023-12-17 23:25:52,-9352,0,-9485,33620,11956,-1343,77961,3405,247,86467,278,0,23,-2,0,0,0,5,0,-6,2023-12-17 23:28:43,0,0,0.5583333333333333,0.0,-0.003055555555555556,0.0
15848,0,2023-12-17 23:25:55,-9407,0,-9452,33617,11961,-1340,77956,3411,247,86462,-55,0,33,-3,5,3,-5,6,0,-5,2023-12-17 23:28:43,0,0,2.975,0.0,0.03875,0.0
15849,0,2023-12-17 23:25:59,-9441,0,-9474,33619,11971,-1335,77948,3411,241,86467,-34,0,-22,2,10,5,-8,0,-6,5,2023-12-17 23:28:43,0,0,3.241666666666667,0.0,0.06020833333333333,0.0
15850,0,2023-12-17 23:26:02,-9608,0,-9686,33638,11971,-1354,77945,3416,241,86462,-167,0,-212,19,0,-19,-3,5,0,-5,2023-12-17 23:28:43,0,0,0.275,0.0,0.008472222222222221,0.0
15851,0,2023-12-17 23:26:05,-9541,0,-9474,33619,11971,-1336,77947,3416,241,86462,67,0,212,-19,0,18,2,0,0,0,2023-12-17 23:28:43,0,0,1.391666666666667,0.0,0.01472222222222222,0.0
15852,0,2023-12-17 23:26:08,-9541,0,-9496,33621,11965,-1333,77954,3416,236,86462,0,0,-22,2,-6,3,7,0,-5,0,2023-12-17 23:28:43,0,0,0.275,0.0,0.005347222222222222,0.0
15853,0,2023-12-17 23:26:11,-9730,0,-9619,33632,11948,-1348,77968,3416,241,86462,-189,0,-123,11,-17,-15,14,0,5,0,2023-12-17 23:28:43,0,0,-2.041666666666667,0.0,-0.0325,0.0
15854,0,2023-12-17 23:26:14,-9541,0,-9552,33626,11955,-1338,77963,3411,236,86467,189,0,67,-6,7,10,-5,-5,-5,5,2023-12-17 23:28:43,0,0,2.508333333333333,0.0,0.04722222222222221,0.0
15855,0,2023-12-17 23:26:16,-9675,0,-9641,33634,11964,-1349,77952,3416,241,86462,-134,0,-89,8,9,-11,-11,5,5,-5,2023-12-17 23:28:43,0,0,0.4583333333333333,0.0,0.03243055555555555,0.0
15856,0,2023-12-17 23:26:19,-9597,0,-9586,33629,11958,-1345,77959,3416,241,86462,78,0,55,-5,-6,4,7,0,0,0,2023-12-17 23:28:43,0,0,-0.9333333333333333,0.0,-0.01243055555555556,0.0
15857,0,2023-12-17 23:26:23,-9574,0,-9530,33624,11957,-1335,77962,3416,236,86462,23,0,56,-5,-1,10,3,0,-5,0,2023-12-17 23:28:43,0,0,-0.925,0.0,-0.02319444444444444,0.0
15858,0,2023-12-17 23:26:26,-9663,0,-9552,33626,11952,-1342,77965,3416,241,86462,-89,0,-22,2,-5,-7,3,0,5,0,2023-12-17 23:28:43,0,0,-1.941666666666667,0.0,-0.023125,0.0
15859,0,2023-12-17 23:26:29,-9663,0,-9608,33631,11968,-1352,77948,3411,247,86462,0,0,-56,5,16,-10,-17,-5,6,0,2023-12-17 23:28:43,0,0,-2.316666666666667,0.0,-0.02395833333333333,0.0
15860,0,2023-12-17 23:26:32,-9597,0,-9541,33625,11952,-1336,77965,3411,236,86467,66,0,67,-6,-16,16,17,0,-11,5,2023-12-17 23:28:43,0,0,0.0,0.0,0.009305555555555556,0.0
15861,0,2023-12-17 23:26:35,-9586,0,-9485,33620,11963,-1336,77956,3416,241,86462,11,0,56,-5,11,0,-9,5,5,-5,2023-12-17 23:28:43,0,0,1.758333333333333,0.0,0.04013888888888888,0.0
15862,0,2023-12-17 23:26:38,-9519,0,-9697,33639,11968,-1350,77948,3416,236,86462,67,0,-212,19,5,-14,-8,0,-5,0,2023-12-17 23:28:43,0,0,1.391666666666667,0.0,0.01701388888888889,0.0
15863,0,2023-12-17 23:26:40,-9474,0,-9496,33621,11959,-1333,77960,3416,236,86462,45,0,201,-18,-9,17,12,0,0,0,2023-12-17 23:28:43,0,0,0.65,0.0,-0.0007638888888888889,0.0
15864,0,2023-12-17 23:26:43,-9440,0,-9485,33620,11963,-1336,77956,3416,241,86462,34,0,11,-1,4,-3,-4,0,5,0,2023-12-17 23:28:43,0,0,-0.4583333333333333,0.0,-0.01777777777777778,0.0
15865,0,2023-12-17 23:26:47,-9563,0,-9608,33631,11977,-1342,77940,3416,236,86462,-123,0,-123,11,14,-6,-16,0,-5,0,2023-12-17 23:28:43,0,0,-0.4583333333333333,0.0,-0.01458333333333333,0.0
15866,0,2023-12-17 23:26:50,-9508,0,-9541,33625,11957,-1340,77960,3411,241,86467,55,0,67,-6,-20,2,20,-5,5,5,2023-12-17 23:28:43,0,0,-0.1916666666666667,0.0,-0.01319444444444444,0.0
15867,0,2023-12-17 23:26:53,-9441,0,-9419,33614,11964,-1331,77955,3416,241,86462,67,0,122,-11,7,9,-5,5,0,-5,2023-12-17 23:28:43,0,0,1.95,0.0,0.02631944444444444,0.0
15868,0,2023-12-17 23:26:56,-9530,0,-9630,33633,11958,-1345,77959,3411,236,86467,-89,0,-211,19,-6,-14,4,-5,-5,5,2023-12-17 23:28:43,0,0,-0.375,0.0,0.0006944444444444443,0.0
15869,0,2023-12-17 23:26:59,-9819,0,-9519,33623,11975,-1334,77943,3405,236,86467,-289,0,111,-10,17,11,-16,-6,0,0,2023-12-17 23:28:43,0,0,-2.525,0.0,-0.02430555555555556,0.0
15870,0,2023-12-17 23:27:02,-9630,0,-9474,33619,11967,-1335,77952,3411,241,86467,189,0,45,-4,-8,-1,9,6,5,0,2023-12-17 23:28:43,0,0,1.116666666666667,0.0,0.03791666666666667,0.0
15871,0,2023-12-17 23:27:04,-9474,0,-9519,33623,11971,-1334,77947,3411,236,86467,156,0,-45,4,4,1,-5,0,-5,0,2023-12-17 23:28:43,0,0,2.508333333333333,0.0,0.03402777777777777,0.0
15872,0,2023-12-17 23:27:07,-9630,0,-9730,33642,11976,-1353,77940,3405,236,86473,-156,0,-211,19,5,-19,-7,-6,0,6,2023-12-17 23:28:43,0,0,0.0,0.0,-0.0007638888888888888,0.0
15873,0,2023-12-17 23:27:11,-9686,0,-9541,33625,11976,-1336,77942,3411,236,86467,-56,0,189,-17,0,17,2,6,0,-6,2023-12-17 23:28:43,0,0,-0.5583333333333333,0.0,0.001527777777777778,0.0
15874,0,2023-12-17 23:27:14,-9641,0,-9530,33624,11968,-1340,77949,3411,241,86462,45,0,11,-1,-8,-4,7,0,5,-5,2023-12-17 23:28:43,0,0,-2.225,0.0,-0.03402777777777778,0.0
15875,0,2023-12-17 23:27:17,-9586,0,-9686,33638,11965,-1343,77953,3411,230,86462,55,0,-156,14,-3,-3,4,0,-11,0,2023-12-17 23:28:43,0,0,-1.95,0.0,-0.02090277777777778,0.0
15876,0,2023-12-17 23:27:20,-9586,0,-9396,33612,11962,-1329,77957,3416,241,86462,0,0,290,-26,-3,14,4,5,11,0,2023-12-17 23:28:43,0,0,-1.95,0.0,-0.04020833333333333,0.0
15877,0,2023-12-17 23:27:23,-9374,0,-9363,33609,11974,-1327,77945,3416,241,86462,212,0,33,-3,12,2,-12,0,0,0,2023-12-17 23:28:43,0,0,2.041666666666667,0.0,0.01930555555555555,0.0
15878,0,2023-12-17 23:27:26,-9675,0,-9407,33613,11967,-1334,77952,3405,247,86467,-301,0,-44,4,-7,-7,7,-11,6,5,2023-12-17 23:28:43,0,0,-0.4666666666666667,0.0,0.02006944444444444,0.0
15879,0,2023-12-17 23:27:28,-9474,0,-9530,33624,11968,-1335,77951,3405,236,86473,201,0,-123,11,1,-1,-1,0,-11,6,2023-12-17 23:28:43,0,0,2.133333333333333,0.0,0.03166666666666666,0.0
15880,0,2023-12-17 23:27:31,-9697,0,-9730,33642,11967,-1347,77950,3416,230,86462,-223,0,-200,18,-1,-12,-1,11,-6,-11,2023-12-17 23:28:43,0,0,0.0,0.0,0.01159722222222222,0.0
15881,0,2023-12-17 23:27:35,-9686,0,-9686,33638,11970,-1354,77946,3411,241,86467,11,0,44,-4,3,-7,-4,-5,11,5,2023-12-17 23:28:43,0,0,-0.4666666666666667,0.0,0.001527777777777778,0.0
15882,0,2023-12-17 23:27:38,-9652,0,-9474,33619,11973,-1331,77946,3416,236,86462,34,0,212,-19,3,23,0,5,-5,-5,2023-12-17 23:28:43,0,0,-1.483333333333333,0.0,-0.01701388888888889,0.0
15883,0,2023-12-17 23:27:41,-9496,0,-9697,33639,11974,-1355,77942,3416,241,86462,156,0,-223,20,1,-24,-4,0,5,0,2023-12-17 23:28:43,0,0,2.508333333333333,0.0,0.029375,0.0
15884,0,2023-12-17 23:27:44,-9597,0,-9496,33621,11958,-1337,77959,3411,241,86467,-101,0,201,-18,-16,18,17,-5,0,5,2023-12-17 23:28:43,0,0,2.591666666666667,0.0,0.04243055555555555,0.0
15885,0,2023-12-17 23:27:47,-9630,0,-9374,33610,11951,-1333,77967,3416,247,86462,-33,0,122,-11,-7,4,8,5,6,-5,2023-12-17 23:28:43,0,0,0.375,0.0,0.009305555555555556,0.0
15886,0,2023-12-17 23:27:50,-9463,0,-9563,33627,11977,-1343,77941,3411,241,86467,167,0,-189,17,26,-10,-26,-5,-6,5,2023-12-17 23:28:43,0,0,1.391666666666667,0.0,0.01548611111111111,0.0
15887,0,2023-12-17 23:27:52,-9463,0,-9519,33623,11974,-1339,77944,3411,241,86462,0,0,44,-4,-3,4,3,0,0,-5,2023-12-17 23:28:43,0,0,-0.925,0.0,-0.01236111111111111,0.0
15888,0,2023-12-17 23:27:55,-9441,0,-9675,33637,11961,-1348,77956,3416,236,86462,22,0,-156,14,-13,-9,12,5,-5,0,2023-12-17 23:28:43,0,0,-0.2833333333333333,0.0,-0.02715277777777778,0.0
15889,0,2023-12-17 23:27:59,-9574,0,-9496,33621,11972,-1337,77946,3416,241,86462,-133,0,179,-16,11,11,-10,0,5,0,2023-12-17 23:28:43,0,0,-1.108333333333333,0.0,-0.03625,0.0
15890,0,2023-12-17 23:28:02,-9574,0,-9708,33640,11962,-1351,77954,3405,236,86473,0,0,-212,19,-10,-14,8,-11,-5,11,2023-12-17 23:28:43,0,0,0.2833333333333333,0.0,6.94444444444442e-05,0.0
15891,0,2023-12-17 23:28:05,-9552,0,-9697,33639,11971,-1355,77945,3411,241,86467,22,0,11,-1,9,-4,-9,6,5,-6,2023-12-17 23:28:43,0,0,-0.09166666666666666,0.0,-0.01236111111111111,0.0
15892,0,2023-12-17 23:28:08,-9675,0,-9519,33623,11969,-1339,77948,3411,241,86467,-123,0,178,-16,-2,16,3,0,0,0,2023-12-17 23:28:43,0,0,-1.116666666666667,0.0,-0.01159722222222222,0.0
15893,0,2023-12-17 23:28:11,-9519,0,-9586,33629,11973,-1345,77944,3411,241,86467,156,0,-67,6,4,-6,-4,0,0,0,2023-12-17 23:28:43,0,0,1.758333333333333,0.0,0.03166666666666666,0.0
15894,0,2023-12-17 23:28:14,-9463,0,-9608,33631,11953,-1347,77964,3411,241,86462,56,0,-22,2,-20,-2,20,0,0,-5,2023-12-17 23:28:43,0,0,0.65,0.0,-0.01548611111111111,0.0
15895,0,2023-12-17 23:28:16,-9697,0,-9652,33635,11959,-1346,77958,3411,236,86462,-234,0,-44,4,6,1,-6,0,-5,0,2023-12-17 23:28:43,0,0,-0.1833333333333333,0.0,-0.005347222222222222,0.0
15896,0,2023-12-17 23:28:19,-9719,0,-9920,33659,11968,-1364,77946,3411,230,86462,-22,0,-268,24,9,-18,-12,0,-6,0,2023-12-17 23:28:43,0,0,-1.016666666666667,0.0,-0.0006944444444444438,0.0
15897,0,2023-12-17 23:28:23,-9786,0,-9630,33633,11969,-1344,77948,3411,236,86462,-67,0,290,-26,1,20,2,0,6,0,2023-12-17 23:28:43,0,0,-1.766666666666667,0.0,-0.007013888888888888,0.0
15898,0,2023-12-17 23:28:26,-9541,0,-9608,33631,11966,-1347,77951,3411,241,86462,245,0,22,-2,-3,-3,3,0,5,0,2023-12-17 23:28:43,0,0,1.016666666666667,0.0,0.02465277777777778,0.0
15899,0,2023-12-17 23:28:29,-9597,0,-9686,33638,11953,-1354,77963,3411,241,86462,-56,0,-78,7,-13,-7,12,0,0,0,2023-12-17 23:28:43,0,0,0.55,0.0,0.02388888888888889,0.0
15900,0,2023-12-17 23:28:32,-9407,0,-9474,33619,11970,-1335,77949,3411,241,86467,190,0,212,-19,17,19,-14,0,0,5,2023-12-17 23:28:43,0,0,1.583333333333333,0.0,0.01319444444444444,0.0
15901,0,2023-12-17 23:28:35,-9530,0,-9496,33621,11978,-1343,77940,3411,247,86467,-123,0,-22,2,8,-8,-9,0,6,0,2023-12-17 23:28:43,0,0,0.4666666666666667,0.0,-0.01076388888888889,0.0
15902,0,2023-12-17 23:28:38,-9741,0,-9764,33645,11956,-1356,77959,3411,236,86467,-211,0,-268,24,-22,-13,19,0,-11,0,2023-12-17 23:28:43,0,0,-1.85,0.0,-0.02701388888888889,0.0
15903,0,2023-12-17 23:28:40,-9619,0,-9641,33634,11972,-1350,77944,3416,241,86462,122,0,123,-11,16,6,-15,5,5,-5,2023-12-17 23:28:43,0,0,-1.208333333333333,0.0,-0.01548611111111111,0.0
15904,0,2023-12-17 23:28:44,-9374,0,-9530,33624,11962,-1340,77956,3416,241,86462,245,0,111,-10,-10,10,12,0,0,0,2023-12-17 23:33:44,0,0,0.55,0.0,0.008402777777777778,0.0
15905,0,2023-12-17 23:28:47,-9552,0,-9552,33626,11970,-1342,77948,3411,241,86467,-178,0,-22,2,8,-2,-8,-5,0,5,2023-12-17 23:33:44,0,0,0.09166666666666666,0.0,0.004583333333333332,0.0
15906,0,2023-12-17 23:28:50,-9329,0,-9586,33629,11962,-1345,77955,3416,241,86456,223,0,-34,3,-8,-3,7,5,0,-11,2023-12-17 23:33:44,0,0,1.491666666666667,0.0,0.01402777777777778,0.0
15907,0,2023-12-17 23:28:53,-9541,0,-9830,33651,11963,-1363,77951,3416,236,86462,-212,0,-244,22,1,-18,-4,0,-5,6,2023-12-17 23:33:44,0,0,-0.8333333333333334,0.0,-0.02319444444444444,0.0
15908,0,2023-12-17 23:28:56,-9686,0,-9419,33614,11967,-1325,77952,3411,236,86462,-145,0,411,-37,4,38,1,-5,0,0,2023-12-17 23:33:44,0,0,-1.3,0.0,-0.007708333333333334,0.0
15909,0,2023-12-17 23:28:59,-9430,0,-9541,33625,11971,-1341,77947,3416,241,86462,256,0,-122,11,4,-16,-5,5,5,0,2023-12-17 23:33:44,0,0,3.241666666666667,0.0,0.04805555555555555,0.0
15910,0,2023-12-17 23:29:02,-9474,0,-9730,33642,11970,-1358,77946,3416,241,86462,-44,0,-189,17,-1,-17,-1,0,0,0,2023-12-17 23:33:44,0,0,1.3,0.0,0.001527777777777778,0.0
15911,0,2023-12-17 23:29:04,-9574,0,-9641,33634,11963,-1349,77953,3416,241,86462,-100,0,89,-8,-7,9,7,0,0,0,2023-12-17 23:33:44,0,0,-0.8333333333333334,0.0,-0.02784722222222222,0.0
15912,0,2023-12-17 23:29:08,-9541,0,-9463,33618,11959,-1330,77960,3400,236,86473,33,0,178,-16,-4,19,7,-16,-5,11,2023-12-17 23:33:44,0,0,0.7416666666666667,0.0,0.006180555555555555,0.0
15913,0,2023-12-17 23:29:11,-9519,0,-9485,33620,11970,-1342,77948,3411,247,86467,22,0,-22,2,11,-12,-12,11,11,-6,2023-12-17 23:33:44,0,0,1.391666666666667,0.0,0.01625,0.0
15914,0,2023-12-17 23:29:14,-9786,0,-9775,33646,11977,-1357,77939,3411,236,86467,-267,0,-290,26,7,-15,-9,0,-11,0,2023-12-17 23:33:44,0,0,-1.208333333333333,0.0,0.008472222222222223,0.0
15915,0,2023-12-17 23:29:17,-9352,0,-9563,33627,11961,-1348,77956,3411,247,86462,434,0,212,-19,-16,9,17,0,11,-5,2023-12-17 23:33:44,0,0,1.95,0.0,0.0325,0.0
15916,0,2023-12-17 23:29:20,-9563,0,-9496,33621,11973,-1343,77945,3405,247,86467,-211,0,67,-6,12,5,-11,-6,0,5,2023-12-17 23:33:44,0,0,0.1916666666666667,0.0,0.01784722222222222,0.0
15917,0,2023-12-17 23:29:23,-9463,0,-9630,33633,11963,-1349,77953,3400,241,86473,100,0,-134,12,-10,-6,8,-5,-6,6,2023-12-17 23:33:44,0,0,-0.7416666666666667,0.0,-0.02319444444444444,0.0
15918,0,2023-12-17 23:29:26,-9652,0,-9597,33630,11955,-1341,77962,3416,236,86462,-189,0,33,-3,-8,8,9,16,-5,-11,2023-12-17 23:33:44,0,0,0.1916666666666667,0.0,0.005486111111111111,0.0
15919,0,2023-12-17 23:29:28,-9686,0,-9552,33626,11972,-1337,77946,3416,236,86462,-34,0,45,-4,17,4,-16,0,0,0,2023-12-17 23:33:44,0,0,-1.766666666666667,0.0,-0.0325,0.0
15920,0,2023-12-17 23:29:32,-9627,0,-9641,33634,11953,-1339,77964,3416,230,86462,59,0,-89,8,-19,-2,18,0,-6,0,2023-12-17 23:33:44,0,0,0.5833333333333334,0.0,0.004861111111111111,0.0
15921,0,2023-12-17 23:29:35,-9608,0,-9652,33635,11972,-1346,77945,3416,236,86462,19,0,-11,1,19,-7,-19,0,6,0,2023-12-17 23:33:44,0,0,0.65,0.0,0.009305555555555556,0.0
15922,0,2023-12-17 23:29:38,-9463,0,-9574,33628,11958,-1339,77960,3411,236,86467,145,0,78,-7,-14,7,15,-5,0,5,2023-12-17 23:33:44,0,0,1.575,0.0,0.02548611111111111,0.0
15923,0,2023-12-17 23:29:41,-9586,0,-9608,33631,11961,-1347,77955,3394,241,86478,-123,0,-34,3,3,-8,-5,-17,5,11,2023-12-17 23:33:44,0,0,-0.75,0.0,-0.02715277777777778,0.0
15924,0,2023-12-17 23:29:44,-9616,0,-9663,33636,11963,-1352,77953,3405,241,86473,-30,0,-55,5,2,-5,-2,11,0,-5,2023-12-17 23:33:44,0,0,-0.1583333333333333,0.0,-0.02291666666666667,0.0
15925,0,2023-12-17 23:29:47,-9797,0,-9663,33636,11959,-1352,77957,3405,241,86467,-181,0,0,0,-4,0,4,0,0,-6,2023-12-17 23:33:44,0,0,-1.391666666666667,0.0,-0.01472222222222222,0.0
15926,0,2023-12-17 23:29:50,-9574,0,-9496,33621,11975,-1337,77944,3411,241,86467,223,0,167,-15,16,15,-13,6,0,0,2023-12-17 23:33:44,0,0,-0.925,0.0,-0.01930555555555555,0.0
15927,0,2023-12-17 23:29:52,-9385,0,-9541,33625,11964,-1341,77954,3405,241,86467,189,0,-45,4,-11,-4,10,-6,0,0,2023-12-17 23:33:44,0,0,0.65,0.0,0.013125,0.0
15928,0,2023-12-17 23:29:56,-9797,0,-9764,33645,11962,-1361,77954,3411,241,86467,-412,0,-223,20,-2,-20,0,6,0,0,2023-12-17 23:33:44,0,0,-2.966666666666667,0.0,-0.02236111111111111,0.0
15929,0,2023-12-17 23:29:59,-9463,0,-9474,33619,11985,-1335,77934,3416,241,86462,334,0,290,-26,23,26,-20,5,0,-5,2023-12-17 23:33:44,0,0,0.925,0.0,0.01694444444444444,0.0
15930,0,2023-12-17 23:30:02,-9819,0,-9708,33640,11967,-1351,77949,3416,236,86462,-356,0,-234,21,-18,-16,15,0,-5,0,2023-12-17 23:33:44,0,0,-2.041666666666667,0.0,-0.019375,0.0
15931,0,2023-12-17 23:30:05,-9675,0,-9519,33623,11967,-1345,77950,3416,247,86462,144,0,189,-17,0,6,1,0,11,0,2023-12-17 23:33:44,0,0,-1.025,0.0,-0.007777777777777777,0.0
15932,0,2023-12-17 23:30:08,-9619,0,-9496,33621,11934,-1337,77983,3416,241,86462,56,0,23,-2,-33,8,33,0,-6,0,2023-12-17 23:33:44,0,0,0.4666666666666667,0.0,0.01319444444444445,0.0
15933,0,2023-12-17 23:30:11,-9630,0,-9675,33637,11959,-1353,77957,3416,241,86462,-11,0,-179,16,25,-16,-26,0,0,0,2023-12-17 23:33:44,0,0,-0.925,0.0,-0.02236111111111111,0.0
15934,0,2023-12-17 23:30:14,-9708,0,-9775,33646,11968,-1362,77947,3405,241,86467,-78,0,-100,9,9,-9,-10,-11,0,5,2023-12-17 23:33:44,0,0,-2.041666666666667,0.0,-0.02243055555555555,0.0
15935,0,2023-12-17 23:30:16,-9552,0,-9630,33633,11972,-1344,77946,3405,236,86473,156,0,145,-13,4,18,-1,0,-5,6,2023-12-17 23:33:44,0,0,1.208333333333333,0.0,0.01159722222222222,0.0
15936,0,2023-12-17 23:30:20,-9463,0,-9586,33629,11966,-1345,77950,3411,241,86467,89,0,44,-4,-6,-1,4,6,5,-6,2023-12-17 23:33:44,0,0,2.133333333333333,0.0,0.02625,0.0
15937,0,2023-12-17 23:30:23,-9407,0,-9474,33619,11967,-1341,77950,3411,247,86467,56,0,112,-10,1,4,0,0,6,0,2023-12-17 23:33:44,0,0,3.158333333333333,0.0,0.04104166666666666,0.0
15938,0,2023-12-17 23:30:26,-9441,0,-9441,33616,11962,-1333,77956,3416,241,86462,-34,0,33,-3,-5,8,6,5,-6,-5,2023-12-17 23:33:44,0,0,0.8333333333333334,0.0,-0.001527777777777777,0.0
